Magnitude,Location,Longitude,Latitude
0.6,"12 km W of Toms Place, CA",-118.82,37.56
0.52,"15 km WSW of Toms Place, CA",-118.81,37.47
1.06,"5 km WSW of Aguanga, CA",-116.9155,33.4201667
2.1,"56 km S of Whites City, New Mexico",-104.37,31.663
3.0,"55 km S of Whites City, New Mexico",-104.368,31.671
1.6,"10 km S of Trapper Creek, Alaska",-150.2405,62.2226
1.27,"12 km SSE of Beaver, Utah",-112.6045,38.1651666666667
1.3,"18 km E of Julian, CA",-116.4123333,33.0731667
4.3,"184 km ENE of Saga, China",86.9044,30.1145
-0.49,"47 km NE of King Cove, Alaska",-161.873666666667,55.4013333333333
0.56,"8 km SW of Devore, CA",-117.4521667,34.1685
1.2,"10 km ESE of Eielson Air Force Base, Alaska",-146.8507,64.6404
0.84,"18 km ESE of Little Lake, CA",-117.7245,35.8736667
0.86,"10 km SW of Salton City, CA",-116.0403333,33.2356667
2.00999999,"4 km SW of Volcano, Hawaii",-155.261840820312,19.4150009155273
1.6,"0 km E of Mullan, Idaho",-115.792,47.469
1.86,"44 km ENE of San Clemente Is. (SE tip), CA",-117.9231667,32.9938333
0.73,"10 km NNW of Umatilla, Oregon",-119.373,46.00783333333333
0.93,"4 km SW of Anderson Springs, CA",-122.71,38.75
1.3,"51 km NW of Tatitlek, Alaska",-147.4403,61.1402
4.2,Fiji region,-177.6768,-19.2267
3.17,"74 km NNW of Charlotte Amalie, U.S. Virgin Islands",-65.1273333333333,18.9866666666667
0.76,"6 km WNW of Cobb, CA",-122.79,38.83
0.3,"37 km N of Sutcliffe, Nevada",-119.6005,40.2896
1.4,"70 km N of Chickaloon, Alaska",-148.4769,62.4267
1.3,"17 km ESE of Clam Gulch, Alaska",-151.0878,60.1975
1.45,"18 km NNW of Westmorland, CA",-115.7138333,33.1818333
-0.33,"60 km WNW of Tyonek, Alaska",-152.176833333333,61.2635
0.8,"10 km SW of Salton City, CA",-116.0431667,33.242
0.77,"3 km SW of The Geysers, CA",-122.78,38.75
0.7,"14 km SE of Livengood, Alaska",-148.2855,65.4441
2.56,"6 km S of Volcano, Hawaii",-155.2385,19.3816666666667
2.43,"8 km SSE of Volcano, Hawaii",-155.215835571289,19.3721675872803
4.5,"43 km NE of Kinablangan, Philippines",126.8512,7.9391
1.76999998,"9 km SE of Volcano, Hawaii",-155.178665161133,19.3726673126221
1.85000002,"5 km SSW of Volcano, Hawaii",-155.249328613281,19.3950004577637
2.27,"10 km SW of Salton City, CA",-116.0415,33.2381667
1.1500000000000001,"3 km WNW of Wauna, Washington",-122.68616666666667,47.3855
1.15,"15 km SSE of Waynoka, Oklahoma",-98.807,36.457
1.98000002,"6 km SSW of Volcano, Hawaii",-155.252502441406,19.3876667022705
0.9,"61 km NNE of Petersville, Alaska",-150.44,63.0285
4.7,southeast of the Loyalty Islands,170.7513,-22.7185
1.14,"14 km W of Toms Place, CA",-118.84,37.55
0.76,"10 km SW of Salton City, CA",-116.0433333,33.239
0.28,"8 km WNW of Cobb, CA",-122.81,38.83
1.7,"16 km NNE of Barstow, CA",-116.9866667,35.0363333
2.64,"11 km SW of Salton City, CA",-116.0436667,33.2335
2.19000006,"5 km SW of Pāhala, Hawaii",-155.511505126953,19.1609992980957
1.72,"7 km S of Volcano, Hawaii",-155.22966003418,19.3716659545898
2.53,"6 km S of Volcano, Hawaii",-155.241333333333,19.3826666666667
2.26,"7 km SSW of Volcano, Hawaii",-155.248336791992,19.3810005187988
-0.06,"23 km W of Sitka, Alaska",-135.724333333333,57.0705
0.77,"7 km NNW of The Geysers, CA",-122.81,38.83
2.1,"46 km NW of Toyah, Texas",-104.127,31.616
0.36,"40 km NE of Adak, Alaska",-176.161,52.0865
1.8,"45 km NW of Toyah, Texas",-104.119,31.619
0.8,"22 km ENE of Ashford, Washington",-121.76083333333334,46.84766666666667
3.65,"35 km N of Charlotte Amalie, U.S. Virgin Islands",-64.979,18.6563
-0.09,"97 km N of Karluk, Alaska",-154.470333333333,58.4473333333333
-0.1,"96 km WNW of Aleneva, Alaska",-154.297666666667,58.5238333333333
2.6,"5 km SSW of Volcano, Hawaii",-155.249166666667,19.3935
1.96000004,"5 km SSW of Pāhala, Hawaii",-155.492340087891,19.1544990539551
2.0999999,"11 km NNE of Pāhala, Hawaii",-155.441329956055,19.3043327331543
0.91,"11 km SW of Salton City, CA",-116.044,33.2316667
-0.21,"58 km WNW of Tyonek, Alaska",-152.159666666667,61.2566666666667
0.55,"7 km NW of The Geysers, CA",-122.81,38.82
0.71,"18 km ESE of Little Lake, CA",-117.723,35.8718333
0.77,"7 km NW of San Jacinto, CA",-117.0216667,33.8201667
2.4,"22 km WSW of Ester, Alaska",-148.448,64.7654
1.48,"20 km WNW of Yachats, Oregon",-124.3515,44.359
2.11,"8 km SE of Marston, Missouri",-89.5505,36.4616666666667
-0.48,"40 km ENE of Adak, Alaska",-176.125333333333,52.0581666666667
2.78,"5 km SSW of Volcano, Hawaii",-155.245166666667,19.3898333333333
4.7,"62 km W of Sinabang, Indonesia",95.8226,2.4452
2.25,"11 km NE of Pāhala, Hawaii",-155.387329101562,19.2621669769287
1.5,"13 km NW of Stanley, Idaho",-115.068833333333,44.2993333333333
1.09,"10 km NW of The Geysers, CA",-122.85,38.83
0.58,"8 km NE of Nuevo, CA",-117.0726667,33.8456667
4.7,"214 km NNE of Saskylakh, Russia",115.7496,73.8245
0.4,"6 km SSW of Salcha, Alaska",-146.9516,64.4707
2.55,"6 km S of Volcano, Hawaii",-155.2405,19.3835
4.4,"100 km E of Miyako, Japan",143.1157,39.6411
2.11,"6 km S of Volcano, Hawaii",-155.238166666667,19.3843333333333
0.23,"18 km ESE of Little Lake, CA",-117.7243333,35.8713333
1.8,"55 km S of Whites City, New Mexico",-104.346,31.672
0.9,"14 km SE of Livengood, Alaska",-148.2785,65.4499
1.87,"5 km SSW of Volcano, Hawaii",-155.252502441406,19.3936672210693
4.1,"8 km NNW of Jordán, Colombia",-73.1157,6.8071
2.0,"56 km S of Whites City, New Mexico",-104.34,31.665
-0.2,"9 km E of Floriston, California",-119.9153,39.4071
0.61,"10 km S of Fern Forest, Hawaii",-155.149666666667,19.3721666666667
1.2,"46 km NNE of Larsen Bay, Alaska",-153.7016,57.9334
1.68,"9 km S of Fern Forest, Hawaii",-155.1505,19.3766666666667
2.3,"129 km SE of Ugashik, Alaska",-156.1911,56.5565
0.26,"3 km ESE of The Geysers, CA",-122.73,38.77
0.72,"10 km SW of Salton City, CA",-116.0376667,33.2356667
3.83,"6 km S of Volcano, Hawaii",-155.244166666667,19.3835
4.5,"31 km NE of Kinablangan, Philippines",126.7622,7.8849
0.2,"1 km SE of Carnelian Bay, California",-120.0733,39.2175
1.70000005,"6 km SSW of Volcano, Hawaii",-155.248504638672,19.3881664276123
1.3,"128 km NW of Yakutat, Alaska",-141.5409,60.2534
4.9,"57 km ENE of Barcelona, Philippines",126.9371,8.3096
0.5,"18 km SE of Livengood, Alaska",-148.272,65.3993
2.28,"6 km S of Volcano, Hawaii",-155.241166666667,19.3845
1.99,"5 km SSW of Volcano, Hawaii",-155.248672485352,19.3931674957275
1.59,"9 km ENE of Pāhala, Hawaii",-155.391,19.2283333333333
0.59,"11 km SW of Salton City, CA",-116.046,33.2345
0.32,"6 km ENE of Government Camp, Oregon",-121.6795,45.32716666666666
1.92,"12 km SW of Salton City, CA",-116.044,33.2251667
2.96,"6 km ESE of Las Marías, Puerto Rico",-66.9331666666667,18.229
1.16,"10 km SW of Salton City, CA",-116.0338333,33.2406667
1.6,"10 km SW of Salton City, CA",-116.0348333,33.2403333
1.49,"10 km WSW of Morongo Valley, CA",-116.6821667,34.011
0.3,"39 km NE of Adak, Alaska",-176.160666666667,52.0818333333333
0.77,"11 km SW of Salton City, CA",-116.0345,33.2276667
1.08,"9 km NW of The Geysers, CA",-122.84,38.82
0.9,"65 km W of Stevens Village, Alaska",-150.5116,66.0949
1.6,"32 km SSW of Trapper Creek, Alaska",-150.4805,62.0493
2.41,"12 km SW of Salton City, CA",-116.0463333,33.2251667
0.13,"17 km N of Ashford, Washington",-122.02333333333333,46.91316666666667
0.84,"11 km SW of Salton City, CA",-116.0431667,33.233
0.6,"5 km SSW of Salcha, Alaska",-146.9487,64.4773
0.85,"11 km SW of Salton City, CA",-116.0375,33.2301667
0.77,"87 km W of Adak, Alaska",-177.910166666667,51.864
1.9,"44 km S of Perryville, Alaska",-159.1434,55.511
2.18,"4 km SSW of Calimesa, CA",-117.0628333,33.9505
2.2,"55 km S of Whites City, New Mexico",-104.408,31.675
0.05,"3 km S of Quilcene, Washington",-122.8795,47.794666666666664
2.1,"58 km WNW of Happy Valley, Alaska",-152.7032,60.1412
1.12,"13 km ESE of Molalla, Oregon",-122.419,45.096
4.2,"63 km N of Khandūd, Afghanistan",72.3021,37.5266
1.09,"3 km NW of The Geysers, CA",-122.78,38.79
0.51,"10 km SW of Salton City, CA",-116.0336667,33.2345
1.67,"41 km WNW of Yachats, Oregon",-124.61833333333334,44.39033333333333
0.86,"8 km NNW of Anza, CA",-116.6956667,33.6203333
0.59,"22 km NE of Arvin, CA",-118.669,35.3536667
0.8,"32 km ESE of Minto, Alaska",-148.7485,64.9983
1.58,"7 km NW of Rialto, CA",-117.421,34.153
0.9,"33 km NNW of Sutcliffe, Nevada",-119.7064,40.2384
0.85,"13 km SE of Glacier, Washington",-121.83516666666667,48.790166666666664
0.89,"10 km SW of Salton City, CA",-116.0371667,33.2341667
1.8,"56 km S of Whites City, New Mexico",-104.336,31.665
1.4,"15 km WSW of Delta, B.C., MX",-115.3443333,32.3173333
1.8,"49 km SSE of Denali National Park, Alaska",-151.5268,63.1019
0.17,"89 km N of Karluk, Alaska",-154.731,58.3601666666667
2.99,"12 km SW of Salton City, CA",-116.0505,33.2316667
4.6,"221 km N of Agats, Indonesia",138.0215,-3.5419
1.4,"72 km ESE of Denali National Park, Alaska",-150.4112,63.2715
1.11,"10 km WNW of Cobb, CA",-122.83,38.85
0.94,"11 km SW of Salton City, CA",-116.0406667,33.2291667
5.0,Kermadec Islands region,-176.9358,-27.8923
-0.04,"14 km NE of Milford, Utah",-112.897666666667,38.4961666666667
0.08,"14 km NE of Milford, Utah",-112.898166666667,38.493
0.04,"14 km NE of Milford, Utah",-112.898333333333,38.4955
1.1,"21 km SW of Chignik Lake, Alaska",-159.0343,56.1353
1.57,"5 km NE of Castro Valley, CA",-122.06,37.73
1.6,"14 km E of Topaz, California",-119.3554,38.636
1.51,"5 km NNE of Pāhala, Hawaii",-155.461333333333,19.2526666666667
0.98,"7 km NW of The Geysers, CA",-122.82,38.82
0.1,"39 km ENE of Adak, Alaska",-176.148,52.06
0.7,"18 km ESE of Little Lake, CA",-117.7228333,35.8713333
1.0,"3 km W of Anderson Springs, CA",-122.72,38.77
-0.1,"87 km N of Karluk, Alaska",-154.669666666667,58.3433333333333
2.70000005,"15 km WNW of Volcano, Hawaii",-155.370834350586,19.4843330383301
6.3,"36 km E of Barcelona, Philippines",126.7636,8.1703
1.55,"5 km WNW of Petrolia, CA",-124.35,40.33
1.06,"5 km NNW of The Geysers, CA",-122.79,38.81
0.93,"8 km NNW of The Geysers, CA",-122.82,38.83
0.5,"4 km ESE of Wildomar, CA",-117.247,33.5813333
0.7,"12 km S of Soda Springs, California",-120.391,39.2106
0.83,"7 km NW of The Geysers, CA",-122.82,38.82
1.92,"10 km SE of Volcano, Hawaii",-155.169662475586,19.3693332672119
1.44,"6 km SW of Glencoe, Oklahoma",-96.966,36.17983333
2.1,"55 km S of Whites City, New Mexico",-104.357,31.671
1.1,"30 km SE of Minto, Alaska",-148.9874,64.927
1.17,"3 km W of Cobb, CA",-122.76,38.82
1.2,"32 km NNW of Chickaloon, Alaska",-148.6563,62.0702
1.05,"11 km SW of Salton City, CA",-116.0413333,33.2315
1.4,"52 km SSW of Cantwell, Alaska",-149.3811,62.9675
0.81,"153 km W of Adak, Alaska",-178.8425,51.7123333333333
0.44,"149 km W of Adak, Alaska",-178.801166666667,51.7826666666667
-0.39,"89 km N of Karluk, Alaska",-154.701333333333,58.3603333333333
0.77,"5 km SW of Union City, Oklahoma",-97.97916667,35.3535
0.58,"13 km W of Toms Place, CA",-118.83,37.55
4.9,"60 km E of Barcelona, Philippines",126.9794,8.1111
4.4,"25 km SSW of Kyenjojo, Uganda",30.5171,0.4262
2.03,"10 km SSW of Chatsworth, Georgia",-84.8058333333333,34.6755
0.51,"13 km W of Toms Place, CA",-118.82,37.54
0.59,"13 km W of Toms Place, CA",-118.83,37.54
0.15,"14 km WNW of Toms Place, CA",-118.84,37.56
1.9,"16 km NE of Walker Lake, Nevada",-118.6426,38.7655
1.05,"13 km S of Friday Harbor, Washington",-123.04533333333333,48.41566666666667
0.42,"8 km NNW of The Geysers, CA",-122.82,38.83
4.4,"16 km ESE of Barcelona, Philippines",126.569,8.0969
0.77,"8 km NNW of The Geysers, CA",-122.81,38.83
1.21,"8 km NNW of The Geysers, CA",-122.81,38.83
0.33,"89 km N of Karluk, Alaska",-154.714,58.3583333333333
1.6,"16 km NE of Hermleigh, Texas",-100.659,32.753
1.07,"7 km NW of The Geysers, CA",-122.82,38.81
1.7,"58 km S of Whites City, New Mexico",-104.46,31.655
4.5,"34 km NE of Kinablangan, Philippines",126.7506,7.929
1.25,"8 km NE of Mexicali, B.C., MX",-115.4121667,32.7001667
0.95,"13 km SSW of Wilson, Oklahoma",-97.479,34.047
4.5,"5 km E of Lingig, Philippines",126.4638,8.0403
1.94000006,"16 km N of Hawaiian Ocean View, Hawaii",-155.761672973633,19.2186660766602
0.86,"37 km N of Ivanof Bay, Alaska",-159.388333333333,56.2356666666667
2.1500001,"6 km S of Volcano, Hawaii",-155.244995117188,19.3813323974609
0.81,"8 km NNW of The Geysers, CA",-122.81,38.83
2.5,"21 km SE of Glacier View, Alaska",-147.3376,61.683
0.67,"13 km SSE of Petrolia, CA",-124.18,40.24
1.84000003,"29 km SSE of Fern Forest, Hawaii",-155.037170410156,19.2115001678467
0.13,"88 km NNW of Karluk, Alaska",-154.996666666667,58.3075
5.3,"42 km ENE of Santa Maria, Philippines",126.8251,8.0699
5.2,"37 km E of Santa Maria, Philippines",126.7821,8.0428
2.44,"23 km ENE of Noxon, Montana",-115.482166666667,48.0548333333333
1.6,"15 km ESE of Balmorhea, Texas",-103.603,30.918
1.92,"13 km S of Volcano, Hawaii",-155.220001220703,19.3213329315186
0.98,"7 km SSW of Devore, CA",-117.4275,34.162
1.16,"5 km SE of Willits, CA",-123.31,39.38
4.7,southeast of the Loyalty Islands,170.6989,-22.6036
1.13,"5 km N of Loma Linda, CA",-117.2525,34.0933333
0.62,"7 km W of Muscoy, CA",-117.4186667,34.1543333
0.81,"11 km SW of Salton City, CA",-116.0436667,33.2276667
1.16,"8 km NW of Prague, Oklahoma",-96.75683333,35.53566667
0.41,"88 km W of Adak, Alaska",-177.925666666667,51.8723333333333
4.4,"289 km WNW of Bandon, Oregon",-127.8753,43.7502
1.34,"26 km W of Volcano, Hawaii",-155.486666666667,19.4495
0.69,"13 km NW of The Geysers, CA",-122.88,38.84
1.5,"14 km E of Borrego Springs, CA",-116.2205,33.2651667
1.1,"4 km NNW of The Geysers, CA",-122.78,38.81
1.96,"7 km NNE of Fontana, CA",-117.4253333,34.151
1.83,"6 km S of Volcano, Hawaii",-155.245330810547,19.3818340301514
0.98,"6 km NNE of Fontana, CA",-117.4311667,34.1511667
2.0,"16 km ESE of Balmorhea, Texas",-103.59,30.927
0.32,"7 km NW of The Geysers, CA",-122.81,38.82
-0.16,"2 km SSW of Unalaska, Alaska",-166.552333333333,53.8506666666667
2.7,"4 km NNE of Okanagan Falls, Canada",-119.5477,49.3875
0.8,"12 km ESE of Julian, CA",-116.4945,33.0186667
4.5,"24 km NE of Taytayan, Philippines",126.6703,7.8806
0.23,"14 km NE of Milford, Utah",-112.899,38.4978333333333
4.8,"60 km ENE of Santa Maria, Philippines",126.9844,8.1006
2.69,"7 km NNE of Fontana, CA",-117.4221667,34.1538333
1.87,"26 km W of Volcano, Hawaii",-155.481994628906,19.4581661224365
1.5,"1 km E of Umatilla, Oregon",-119.31766666666667,45.9165
0.91,"14 km NE of Milford, Utah",-112.897666666667,38.4955
0.61,"14 km NE of Milford, Utah",-112.901666666667,38.4938333333333
0.85,"14 km NE of Milford, Utah",-112.895,38.492
1.02,"14 km NE of Milford, Utah",-112.896666666667,38.493
1.47,"14 km NE of Milford, Utah",-112.8975,38.494
1.8,"55 km S of Whites City, New Mexico",-104.422,31.681
1.9,"14 km WNW of Happy Valley, Alaska",-151.9596,60.0048
1.8,"55 km S of Whites City, New Mexico",-104.407,31.679
2.56,"25 km W of Volcano, Hawaii",-155.481333333333,19.4473333333333
4.4,"28 km ENE of Santa Maria, Philippines",126.6947,8.0501
1.32,"11 km SW of Salton City, CA",-116.0428333,33.2336667
0.91,"10 km NNE of Ocotillo Wells, CA",-116.0766667,33.2226667
1.73,"16 km ENE of Ocotillo, CA",-115.8316667,32.7743333
1.5,"19 km NNE of Valdez, Alaska",-146.2046,61.2927
1.5,"54 km S of Whites City, New Mexico",-104.409,31.681
4.9,"28 km NE of Kinablangan, Philippines",126.7067,7.8963
1.98,"24 km W of Volcano, Hawaii",-155.466171264648,19.4261665344238
5.3,"32 km E of Barcelona, Philippines",126.7251,8.1105
2.09,"10 km E of Puebla, B.C., MX",-115.2475,32.557
6.8,"18 km ENE of Barcelona, Philippines",126.6,8.1933
4.7,"116 km E of Yamada, Japan",143.3021,39.5752
1.4,"17 km SSE of Point Possession, Alaska",-150.5692,60.7818
-0.95,"63 km ENE of Pedro Bay, Alaska",-153.056833333333,60.0126666666667
0.47,"13 km NE of Milford, Utah",-112.897333333333,38.4828333333333
2.63,"5 km SSW of Volcano, Hawaii",-155.248833333333,19.393
1.1,"8 km NNW of Tanaina, Alaska",-149.4835,61.7025
-0.1,"14 km NE of Milford, Utah",-112.897666666667,38.489
0.4,"89 km W of Adak, Alaska",-177.9265,51.865
1.9,"16 km NE of Hermleigh, Texas",-100.659,32.755
0.51,"6 km SE of Carbonado, Washington",-121.98766666666667,47.0445
2.27,"14 km E of South Lead Hill, Arkansas",-92.7541666666667,36.419
0.72,"3 km SSE of Parkfield, CA",-120.42,35.88
1.35,"7 km NNW of The Geysers, CA",-122.81,38.82
1.4,"65 km ESE of Denali National Park, Alaska",-150.5777,63.2574
1.6,"34 km NNE of Whittier, Alaska",-148.4965,61.0692
0.93,"11 km SW of Salton City, CA",-116.0411667,33.2308333
1.79,"11 km SW of Salton City, CA",-116.0413333,33.2295
5.1,"196 km ESE of Yigo Village, Guam",146.4339,12.6078
1.0,"11 km SW of Salton City, CA",-116.0428333,33.2338333
1.23,"10 km WSW of Lake Henshaw, CA",-116.8643333,33.205
4.4,"27 km E of Lata, Solomon Islands",166.0443,-10.7133
1.96,"17 km W of Vandenberg Air Force Base, CA",-120.701,34.7203333
1.64,"11 km SW of Salton City, CA",-116.042,33.2301667
1.2,"11 km NW of Calistoga, CA",-122.7,38.63
1.38,"11 km SW of Salton City, CA",-116.0418333,33.2301667
4.2,"74 km NNW of San José de Jáchal, Argentina",-69.0261,-29.6139
4.0,"137 km ESE of Nikolski, Alaska",-166.9058,52.6053
0.64,"19 km ESE of Anza, CA",-116.4831667,33.494
0.75,"19 km ESE of Anza, CA",-116.4858333,33.4943333
1.54,"6 km E of Avon, Utah",-111.734333333333,41.5261666666667
5.0,"54 km WSW of Gizo, Solomon Islands",156.371,-8.2654
0.9,"53 km E of Big Pine, California",-117.6905,37.2296
1.5,"28 km NE of Mentone, Texas",-103.419,31.908
1.55,"11 km SW of Salton City, CA",-116.0453333,33.2286667
2.7,"45 km NW of Toyah, Texas",-104.114,31.618
2.61,"11 km SW of Salton City, CA",-116.045,33.2295
3.44,"12 km SW of Salton City, CA",-116.0438333,33.2255
1.6300000000000001,"6 km SSW of Port Ludlow, Washington",-122.71183333333333,47.873
2.11999989,"4 km SSW of Pāhala, Hawaii",-155.488830566406,19.1648330688477
1.4,"55 km ESE of King Salmon, Alaska",-155.7958,58.4817
2.09,"4 km S of Pāhala, Hawaii",-155.485992431641,19.1644992828369
4.8,"101 km ENE of Kurchum, Kazakhstan",84.9806,48.8155
2.0,"85 km W of Akhiok, Alaska",-155.5652,57.0155
2.0,"51 km S of Whites City, New Mexico",-104.309,31.716
-0.49,"60 km SE of Pedro Bay, Alaska",-153.445,59.3593333333333
1.4,"30 km SW of Tatitlek, Alaska",-147.042,60.658
1.29,"24 km S of Bodfish, CA",-118.4828333,35.375
1.5,"1 km NNE of Tatitlek, Alaska",-146.663,60.8774
2.3,"46 km SE of Port Graham, Alaska",-151.21,59.0821
2.4,"44 km SE of Port Graham, Alaska",-151.1931,59.1197
2.0,"30 km NW of Toyah, Texas",-104.01,31.52
1.34,"14 km SSE of Livermore, CA",-121.7,37.57
0.87,"10 km ESE of Hidden Valley Lake, CA",-122.44,38.79
0.76,"8 km NNW of The Geysers, CA",-122.816665649414,38.8316650390625
0.72,"8 km NNW of The Geysers, CA",-122.817169189453,38.8313331604004
-0.16,"1 km NE of The Geysers, CA",-122.75,38.79
1.08,"8 km NNW of The Geysers, CA",-122.817001342773,38.8315010070801
0.99,"1 km SE of Loma Linda, CA",-117.2548333,34.0445
1.42,"5 km SSE of Napa, CA",-122.25,38.26
2.15,"36 km NE of Ensenada, B.C., MX",-116.3463333,32.0961667
0.31,"19 km ESE of Anza, CA",-116.4821667,33.4953333
0.66,"19 km ESE of Anza, CA",-116.4835,33.4936667
1.31,"8 km NNW of The Geysers, CA",-122.816665649414,38.8315010070801
4.5,Banda Sea,129.3886,-6.9858
2.07,"18 km ESE of Little Lake, CA",-117.7221667,35.8696667
0.83,"10 km NW of The Geysers, CA",-122.851997375488,38.8224983215332
1.1,"37 km E of Minto, Alaska",-148.5532,65.1292
1.93,"14 km W of Delta, B.C., MX",-115.3435,32.3508333
2.1,"17 km NE of Walker Lake, Nevada",-118.6347,38.7689
0.92,"6 km NE of Victorville, CA",-117.2491667,34.5718333
0.1,"50 km ESE of Beatty, Nevada",-116.2554,36.7078
2.2,"56 km S of Whites City, New Mexico",-104.348,31.669
1.6,"56 km S of Whites City, New Mexico",-104.348,31.665
1.0,"22 km E of Mono City, California",-118.8909,38.047
1.4,"25 km SSE of Kokhanok, Alaska",-154.5455,59.2407
1.0,"3 km SSE of Salcha, Alaska",-146.8672,64.4975
1.06,"2 km  of The Geysers, CA",-122.762168884277,38.795166015625
0.97,"11 km SW of Salton City, CA",-116.0391667,33.2333333
0.0,"28 km S of Morton, Washington",-122.22,46.3015
1.1,"7 km WNW of Hoback, Wyoming",-110.876333333333,43.297
0.2,"49 km ESE of Beatty, Nevada",-116.253,36.7192
-0.22,"68 km ENE of Pedro Bay, Alaska",-153.026666666667,60.0685
1.79,"10 km NE of Pāhala, Hawaii",-155.399993896484,19.2626667022705
2.9,"56 km S of Whites City, New Mexico",-104.346,31.669
2.22000003,"13 km ESE of Pāhala, Hawaii",-155.367660522461,19.1464996337891
1.6,"64 km WNW of Nanwalek, Alaska",-153.0245,59.481
2.3,"55 km S of Whites City, New Mexico",-104.424,31.681
1.78,"8 km SW of Calimesa, CA",-117.1211667,33.9431667
1.91999996,"12 km SSE of Pāhala, Hawaii",-155.449005126953,19.0928325653076
2.79,"6 km SSW of Volcano, Hawaii",-155.2465,19.3891666666667
2.9,"57 km S of Whites City, New Mexico",-104.4141,31.6611
2.44,"6 km SSW of Volcano, Hawaii",-155.258163452148,19.3871669769287
1.6,"55 km S of Whites City, New Mexico",-104.411,31.679
1.57,"7 km WSW of Progreso, B.C., MX",-115.653,32.5575
0.79,"7 km NNW of The Geysers, CA",-122.806999206543,38.8235015869141
2.72,"6 km SSW of Volcano, Hawaii",-155.2465,19.3898333333333
0.77,"8 km WNW of Cobb, CA",-122.808334350586,38.8383331298828
1.08,"8 km S of Owasso, Oklahoma",-95.84683333,36.18916667
0.77,"11 km SW of Salton City, CA",-116.0393333,33.2303333
1.52,"92 km SSW of Alberto Oviedo Mota, B.C., MX",-115.6113333,31.486
0.85,"14 km SSE of Waynoka, Oklahoma",-98.80716667,36.46216667
1.6,"58 km S of Whites City, New Mexico",-104.464,31.651
2.9,"39 km ESE of Sturgeon Bay, Wisconsin",-86.9281,44.6833
1.56,"19 km WNW of Progreso, B.C., MX",-115.7781667,32.6416667
1.38,"19 km WNW of Progreso, B.C., MX",-115.758,32.6706667
0.79,"11 km ESE of Alum Rock, CA",-121.71,37.34
2.4,"58 km S of Whites City, New Mexico",-104.454,31.652
1.86,"6 km WSW of Progreso, B.C., MX",-115.644,32.5623333
0.65,"4 km SSW of Idyllwild, CA",-116.7431667,33.7061667
2.39,"4 km NE of Hala‘ula, Hawaii",-155.754833333333,20.2696666666667
4.5,"156 km ESE of Kuril’sk, Russia",149.7377,44.734
1.82,"17 km NNE of Olancha, CA",-117.9573333,36.433
0.6,"18 km SSE of Milford, California",-120.3211,40.0105
1.3,"30 km WSW of Salamatof, Alaska",-151.8457,60.5384
1.1,"8 km WNW of Cobb, CA",-122.818000793457,38.8349990844727
1.11,"2 km NNE of The Geysers, CA",-122.748664855957,38.7936668395996
0.5,"78 km NW of Ninilchik, Alaska",-152.772833333333,60.4908333333333
1.73000002,"12 km ESE of Pāhala, Hawaii",-155.368667602539,19.1643333435059
1.18,"8 km NNW of Rancho Cucamonga, CA",-117.6183333,34.1856667
1.8,"46 km WNW of Petersville, Alaska",-151.655,62.5849
1.0,"61 km SE of Ugashik, Alaska",-156.554,57.2089
-0.11,"86 km NNW of Karluk, Alaska",-155.140333333333,58.2588333333333
2.3,"45 km NW of Toyah, Texas",-104.117,31.618
1.8,"45 km NW of Toyah, Texas",-104.115,31.616
0.62,"85 km NNW of Karluk, Alaska",-155.151,58.2456666666667
0.39,"87 km NNW of Karluk, Alaska",-155.1565,58.2645
0.34,"88 km NNW of Karluk, Alaska",-155.166666666667,58.2638333333333
1.6,"88 km E of McCarthy, Alaska",-141.2797,61.5723
1.9,"27 km S of Westbrook, Texas",-101.06,32.114
2.1,"54 km NW of Eureka Roadhouse, Alaska",-147.8753,62.3043
1.5,"37 km WSW of Ackerly, Texas",-102.089,32.414
2.0,"58 km S of Whites City, New Mexico",-104.337,31.647
0.36,"4 km ESE of Mentone, CA",-117.0985,34.051
1.17,"59 km WSW of Adak, Alaska",-177.469333333333,51.7425
0.97,"59 km W of Adak, Alaska",-177.483666666667,51.7808333333333
0.66,"91 km NNW of Karluk, Alaska",-154.900833333333,58.3595
0.8,"59 km WNW of Anchor Point, Alaska",-152.8467,59.9304
0.08,"2 km WNW of Entiat, Washington",-120.237,47.6835
0.66,"7 km NNE of Moreno Valley, CA",-117.1995,33.9838333
0.24,"14 km SE of Mammoth Lakes, CA",-118.84,37.58
1.02,"2 km NW of Dash Point, Washington",-122.44916666666667,47.336166666666664
1.76,"4 km SSE of Highland Park, CA",-118.1881667,34.089
2.0,"51 km S of Whites City, New Mexico",-104.324,31.711
1.4,"48 km SW of Nanwalek, Alaska",-152.5995,59.1003
-0.4,"14 km NE of Milford, Utah",-112.899333333333,38.4955
0.76,"8 km NE of Indio, CA",-116.1463333,33.7643333
1.67,"5 km ENE of Magna, Utah",-112.044666666667,40.7363333333333
0.69,"7 km NNW of The Geysers, CA",-122.807662963867,38.820499420166
0.95,"7 km WNW of Cobb, CA",-122.803497314453,38.8366661071777
0.7,"12 km S of Soda Springs, California",-120.3937,39.2105
2.53,"5 km ENE of Magna, Utah",-112.048166666667,40.7361666666667
3.1,"9 km WSW of Hoback, Wyoming",-110.8994,43.2595
-0.11,"14 km NE of Milford, Utah",-112.901666666667,38.4966666666667
0.33,"14 km NE of Milford, Utah",-112.899166666667,38.497
